CBSA,CBSA Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-10-08,67,Moderate,Ozone,47-149-0101,12
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-10-10,40,Good,Ozone,47-149-0101,13
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-10-11,71,Moderate,Ozone,47-043-0009,13
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-10-13,67,Moderate,Ozone,47-043-0009,13
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-10-15,105,Unhealthy for Sensitive Groups,Ozone,47-187-0106,17
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-10-16,80,Moderate,Ozone,47-043-0009,11
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-10-18,32,Good,Ozone,47-043-0009,13
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-10-23,29,Good,Ozone,47-043-0009,13
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-10-26,87,Moderate,Ozone,47-043-0009,12
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-10-27,140,Unhealthy for Sensitive Groups,Ozone,47-187-0106,18
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-10-28,140,Unhealthy for Sensitive Groups,Ozone,47-189-0103,11
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-10-29,129,Unhealthy for Sensitive Groups,Ozone,47-043-0009,11
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-11-02,30,Good,Ozone,47-043-0009,13
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-11-05,71,Moderate,Ozone,47-043-0009,9
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-11-06,51,Moderate,Ozone,47-043-0009,8
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-11-07,47,Good,Ozone,47-043-0009,8
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-11-09,90,Moderate,Ozone,47-043-0009,8
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-11-10,74,Moderate,Ozone,47-043-0009,8
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-11-13,90,Moderate,Ozone,47-043-0009,7
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-11-15,29,Good,Ozone,47-043-0009,8
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-11-21,31,Good,Ozone,47-043-0009,8
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-11-25,17,Good,Ozone,47-043-0009,7
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-11-27,47,Good,Ozone,47-043-0009,7
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-12-05,39,Good,Ozone,47-037-0026,10
"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,1999-12-16,32,Good,Ozone,47-043-0009,7
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-03-07,105,Unhealthy for Sensitive Groups,Ozone,13-113-0001,24
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-03-08,150,Unhealthy for Sensitive Groups,Ozone,13-085-0001,16
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-03-20,43,Good,Ozone,13-151-0002,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-03-26,64,Moderate,Ozone,13-135-0002,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-03-28,71,Moderate,Ozone,13-097-0004,20
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-04-01,90,Moderate,Ozone,13-113-0001,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-04-05,61,Moderate,Ozone,13-223-0003,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-04-06,112,Unhealthy for Sensitive Groups,Ozone,13-085-0001,23
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-04-07,49,Good,Ozone,13-085-0001,17
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-04-20,93,Moderate,Ozone,13-085-0001,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-04-25,40,Good,Ozone,13-097-0004,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-04-26,93,Moderate,Ozone,13-097-0004,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-04-27,119,Unhealthy for Sensitive Groups,Ozone,13-223-0003,20
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-04-28,64,Moderate,Ozone,13-097-0004,17
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-04-29,115,Unhealthy for Sensitive Groups,Ozone,13-097-0004,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-04-30,147,Unhealthy for Sensitive Groups,Ozone,13-089-3001,23
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-01,122,Unhealthy for Sensitive Groups,Ozone,13-085-0001,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-02,126,Unhealthy for Sensitive Groups,Ozone,13-151-0002,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-03,97,Moderate,Ozone,13-085-0001,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-05,108,Unhealthy for Sensitive Groups,Ozone,13-223-0003,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-07,105,Unhealthy for Sensitive Groups,Ozone,13-135-0002,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-08,108,Unhealthy for Sensitive Groups,Ozone,13-085-0001,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-09,90,Moderate,Ozone,13-085-0001,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-11,100,Moderate,Ozone,13-085-0001,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-13,84,Moderate,Ozone,13-135-0002,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-14,133,Unhealthy for Sensitive Groups,Ozone,13-151-0002,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-15,122,Unhealthy for Sensitive Groups,Ozone,13-077-0002,20
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-16,136,Unhealthy for Sensitive Groups,Ozone,13-085-0001,17
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-17,119,Unhealthy for Sensitive Groups,Ozone,13-089-3001,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-18,133,Unhealthy for Sensitive Groups,Ozone,13-085-0001,24
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-19,77,Moderate,Ozone,13-085-0001,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-20,74,Moderate,Ozone,13-135-0002,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-22,80,Moderate,Ozone,13-135-0002,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-23,84,Moderate,Ozone,13-223-0003,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-24,74,Moderate,Ozone,13-085-0001,25
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-26,97,Moderate,Ozone,13-135-0002,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-28,61,Moderate,Ozone,13-151-0002,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-30,115,Unhealthy for Sensitive Groups,Ozone,13-097-0004,23
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-05-31,174,Unhealthy,Ozone,13-097-0004,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-01,217,Very Unhealthy,Ozone,13-089-3001,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-02,192,Unhealthy,Ozone,13-089-3001,22
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-03,161,Unhealthy,Ozone,13-151-0002,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-07,126,Unhealthy for Sensitive Groups,Ozone,13-223-0003,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-08,169,Unhealthy,Ozone,13-067-0003,21
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-09,203,Very Unhealthy,Ozone,13-135-0002,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-10,202,Very Unhealthy,Ozone,13-067-0003,17
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-11,200,Unhealthy,Ozone,13-067-0003,24
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-12,156,Unhealthy,Ozone,13-067-0003,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-13,101,Unhealthy for Sensitive Groups,Ozone,13-085-0001,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-14,115,Unhealthy for Sensitive Groups,Ozone,13-135-0002,20
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-15,67,Moderate,Ozone,13-085-0001,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-16,32,Good,Ozone,13-085-0001,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-18,54,Moderate,Ozone,13-135-0002,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-21,93,Moderate,Ozone,13-089-3001,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-23,174,Unhealthy,Ozone,13-077-0002,24
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-24,179,Unhealthy,Ozone,13-067-0003,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-25,71,Moderate,Ozone,13-223-0003,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-26,143,Unhealthy for Sensitive Groups,Ozone,13-135-0002,20
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-27,90,Moderate,Ozone,13-135-0002,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-06-30,187,Unhealthy,Ozone,13-113-0001,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-01,206,Very Unhealthy,Ozone,13-151-0002,17
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-02,185,Unhealthy,Ozone,13-067-0003,22
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-03,195,Unhealthy,Ozone,13-089-3001,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-04,154,Unhealthy,Ozone,13-151-0002,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-05,101,Unhealthy for Sensitive Groups,Ozone,13-151-0002,25
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-06,161,Unhealthy,Ozone,13-151-0002,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-07,182,Unhealthy,Ozone,13-113-0001,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-08,150,Unhealthy for Sensitive Groups,Ozone,13-223-0003,20
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-09,115,Unhealthy for Sensitive Groups,Ozone,13-135-0002,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-10,119,Unhealthy for Sensitive Groups,Ozone,13-135-0002,17
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-11,136,Unhealthy for Sensitive Groups,Ozone,13-151-0002,22
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-12,122,Unhealthy for Sensitive Groups,Ozone,13-067-0003,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-13,206,Very Unhealthy,Ozone,13-151-0002,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-14,169,Unhealthy,Ozone,13-151-0002,21
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-15,119,Unhealthy for Sensitive Groups,Ozone,13-151-0002,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-16,151,Unhealthy,Ozone,13-151-0002,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-17,169,Unhealthy,Ozone,13-151-0002,22
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-18,218,Very Unhealthy,Ozone,13-151-0002,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-19,151,Unhealthy,Ozone,13-113-0001,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-20,143,Unhealthy for Sensitive Groups,Ozone,13-151-0002,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-21,166,Unhealthy,Ozone,13-151-0002,15
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-22,164,Unhealthy,Ozone,13-121-0055,17
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-23,97,Moderate,Ozone,13-097-0004,22
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-24,126,Unhealthy for Sensitive Groups,Ozone,13-097-0004,17
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-26,140,Unhealthy for Sensitive Groups,Ozone,13-223-0003,22
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-27,205,Very Unhealthy,Ozone,13-067-0003,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-28,208,Very Unhealthy,Ozone,13-121-0055,17
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-29,105,Unhealthy for Sensitive Groups,Ozone,13-085-0001,24
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-07-30,87,Moderate,Ozone,13-135-0002,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-04,93,Moderate,Ozone,13-097-0004,25
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-05,161,Unhealthy,Ozone,13-121-0055,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-06,164,Unhealthy,Ozone,13-135-0002,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-07,108,Unhealthy for Sensitive Groups,Ozone,13-085-0001,22
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-08,90,Moderate,Ozone,13-135-0002,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-09,133,Unhealthy for Sensitive Groups,Ozone,13-151-0002,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-10,216,Very Unhealthy,Ozone,13-121-0055,24
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-11,129,Unhealthy for Sensitive Groups,Ozone,13-247-0001,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-12,129,Unhealthy for Sensitive Groups,Ozone,13-077-0002,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-13,150,Unhealthy for Sensitive Groups,Ozone,13-077-0002,21
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-14,192,Unhealthy,Ozone,13-247-0001,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-15,195,Unhealthy,Ozone,13-097-0004,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-16,234,Very Unhealthy,Ozone,13-113-0001,24
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-17,235,Very Unhealthy,Ozone,13-151-0002,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-18,177,Unhealthy,Ozone,13-247-0001,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-19,210,Very Unhealthy,Ozone,13-121-0055,21
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-20,112,Unhealthy for Sensitive Groups,Ozone,13-097-0004,17
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-22,159,Unhealthy,Ozone,13-223-0003,25
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-23,161,Unhealthy,Ozone,13-121-0055,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-24,174,Unhealthy,Ozone,13-247-0001,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-25,140,Unhealthy for Sensitive Groups,Ozone,13-247-0001,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-26,185,Unhealthy,Ozone,13-247-0001,16
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-28,166,Unhealthy,Ozone,13-247-0001,25
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-29,174,Unhealthy,Ozone,13-077-0002,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-08-30,101,Unhealthy for Sensitive Groups,Ozone,13-097-0004,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-09-04,71,Moderate,Ozone,13-113-0001,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-09-10,74,Moderate,Ozone,13-223-0003,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-09-12,108,Unhealthy for Sensitive Groups,Ozone,13-089-3001,22
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-09-13,80,Moderate,Ozone,13-247-0001,17
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-09-15,84,Moderate,Ozone,13-247-0001,25
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-09-17,50,Good,Ozone,13-223-0003,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-09-19,147,Unhealthy for Sensitive Groups,Ozone,13-085-0001,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-09-29,77,Moderate,Ozone,13-223-0003,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-10-04,101,Unhealthy for Sensitive Groups,Ozone,13-067-0003,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-10-05,93,Moderate,Ozone,13-085-0001,18
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-10-13,74,Moderate,Ozone,13-085-0001,19
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-10-14,108,Unhealthy for Sensitive Groups,Ozone,13-223-0003,17
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-10-15,97,Moderate,Ozone,13-097-0004,25
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-10-16,100,Moderate,Ozone,13-077-0002,17
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-10-17,115,Unhealthy for Sensitive Groups,Ozone,13-247-0001,17
"Atlanta-Sandy Springs-Roswell, GA",12060,2000-10-25,115,Unhealthy for Sensitive Groups,Ozone,13-223-0003,17
"Austin-Round Rock, TX",12420,2000-01-03,41,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2000-01-10,37,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-01-15,43,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-01-16,36,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2000-01-17,35,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-01-18,35,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-01-20,31,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2000-02-04,35,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2000-02-07,42,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2000-02-22,38,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-02-23,47,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-02-26,44,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-02-27,46,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-02-28,58,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-03-03,44,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2000-03-04,49,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-03-05,64,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-03-11,37,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2000-03-12,45,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2000-03-13,45,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2000-03-15,43,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2000-03-17,24,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2000-03-20,64,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-03-27,54,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-04-03,39,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-04-04,47,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-04-05,87,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-04-06,61,Moderate,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2000-04-07,77,Moderate,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2000-04-08,48,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-04-09,84,Moderate,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2000-04-10,42,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-04-12,36,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2000-04-20,58,Moderate,Ozone,48-453-0014,2
"Austin-Round Rock, TX",12420,2000-04-21,77,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-04-22,115,Unhealthy for Sensitive Groups,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-04-23,74,Moderate,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2000-04-24,84,Moderate,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2000-04-25,105,Unhealthy for Sensitive Groups,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-04-26,150,Unhealthy for Sensitive Groups,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-04-27,80,Moderate,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2000-04-28,112,Unhealthy for Sensitive Groups,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2000-05-01,39,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2000-05-02,45,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-05-08,46,Good,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2000-05-13,84,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-05-14,84,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-05-15,84,Moderate,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2000-05-20,44,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2000-05-21,84,Moderate,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2000-05-22,84,Moderate,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2000-05-28,87,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-05-30,36,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2000-06-04,30,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-06-05,71,Moderate,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2000-06-06,100,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-06-07,115,Unhealthy for Sensitive Groups,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-07-08,71,Moderate,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2000-07-13,101,Unhealthy for Sensitive Groups,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2000-07-14,115,Unhealthy for Sensitive Groups,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2000-07-15,105,Unhealthy for Sensitive Groups,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2000-07-16,67,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-07-19,51,Moderate,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2000-07-21,64,Moderate,Ozone,48-453-0020,2
"Austin-Round Rock, TX",12420,2000-07-22,74,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-07-23,43,Good,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2000-07-24,151,Unhealthy,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-07-25,108,Unhealthy for Sensitive Groups,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-07-26,77,Moderate,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2000-07-27,115,Unhealthy for Sensitive Groups,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-07-28,51,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-07-29,74,Moderate,Ozone,48-453-0020,4
"Austin-Round Rock, TX",12420,2000-07-30,44,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2000-07-31,58,Moderate,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-08-01,150,Unhealthy for Sensitive Groups,Ozone,48-453-0014,4
"Austin-Round Rock, TX",12420,2000-08-02,151,Unhealthy,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-08-03,108,Unhealthy for Sensitive Groups,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-08-06,34,Good,Ozone,48-453-0014,3
"Austin-Round Rock, TX",12420,2000-08-08,35,Good,Ozone,48-453-0020,3
"Austin-Round Rock, TX",12420,2000-08-10,44,Good,Ozone,48-453-0020,4
